id,value
Tolima. Los demás cafés sin tostar- sin descafeinar.Bulgaria,20
Tolima. Los demás cafés sin tostar- sin descafeinar.Canadá,23826
Tolima. Los demás cafés sin tostar- sin descafeinar.Chile,56
Tolima. Los demás cafés sin tostar- sin descafeinar.China,709
Tolima. Los demás cafés sin tostar- sin descafeinar.Chipre,58
Tolima. Los demás cafés sin tostar- sin descafeinar.Corea,11004
Tolima. Los demás cafés sin tostar- sin descafeinar.Dinamarca,759
Tolima. Los demás cafés sin tostar- sin descafeinar.Egipto,58
Tolima. Los demás cafés sin tostar- sin descafeinar.España,9353
Tolima. Los demás cafés sin tostar- sin descafeinar.Estados Unidos,86927
Tolima. Los demás cafés sin tostar- sin descafeinar.Estonia,116
Tolima. Los demás cafés sin tostar- sin descafeinar.Feroe- Islas,18
Tolima. Los demás cafés sin tostar- sin descafeinar.Finlandia,8378
Tolima. Los demás cafés sin tostar- sin descafeinar.Francia,4762
Tolima. Los demás cafés sin tostar- sin descafeinar.Grecia,410
Tolima. Los demás cafés sin tostar- sin descafeinar.Hong Kong,191
Tolima. Los demás cafés sin tostar- sin descafeinar.Hungría,42
Tolima. Los demás cafés sin tostar- sin descafeinar.Indonesia,19
Tolima. Los demás cafés sin tostar- sin descafeinar.Irlanda,346
Tolima. Los demás cafés sin tostar- sin descafeinar.Islandia,21
Tolima. Los demás cafés sin tostar- sin descafeinar.Israel,1505
Tolima. Los demás cafés sin tostar- sin descafeinar.Italia,7689
Tolima. Los demás cafés sin tostar- sin descafeinar.Jamaica,72
Tolima. Los demás cafés sin tostar- sin descafeinar.Japón,26449
Tolima. Los demás cafés sin tostar- sin descafeinar.Jordania,251
Tolima. Los demás cafés sin tostar- sin descafeinar.Letonia,38
Tolima. Los demás cafés sin tostar- sin descafeinar.Líbano,19
Tolima. Los demás cafés sin tostar- sin descafeinar.Macao,19
Tolima. Los demás cafés sin tostar- sin descafeinar.Malasia,2002
Tolima. Los demás cafés sin tostar- sin descafeinar.Marruecos,404
Tolima. Los demás cafés sin tostar- sin descafeinar.México,1002
Tolima. Los demás cafés sin tostar- sin descafeinar.Noruega,4668
Tolima. Los demás cafés sin tostar- sin descafeinar.Nueva Zelandia,389
Tolima. Los demás cafés sin tostar- sin descafeinar.Países Bajos,2364
Tolima. Los demás cafés sin tostar- sin descafeinar.Perú,138
Tolima. Los demás cafés sin tostar- sin descafeinar.Polonia,642
Tolima. Los demás cafés sin tostar- sin descafeinar.Portugal,337
Tolima. Los demás cafés sin tostar- sin descafeinar.Reino Unido,6505
Tolima. Los demás cafés sin tostar- sin descafeinar.República Checa,84
Tolima. Los demás cafés sin tostar- sin descafeinar.República Dominicana,231
Tolima. Los demás cafés sin tostar- sin descafeinar.Rumania,859
Tolima. Los demás cafés sin tostar- sin descafeinar.Rusia- Federación de,1137
Tolima. Los demás cafés sin tostar- sin descafeinar.Singapur,215
Tolima. Los demás cafés sin tostar- sin descafeinar.Siria- República Árabe,308
Tolima. Los demás cafés sin tostar- sin descafeinar.Sudáfrica,550
Tolima. Los demás cafés sin tostar- sin descafeinar.Suecia,6523
Tolima. Los demás cafés sin tostar- sin descafeinar.Suiza,212
Tolima. Los demás cafés sin tostar- sin descafeinar.Taiwán- Provincia de China,391
Tolima. Los demás cafés sin tostar- sin descafeinar.Uruguay,0
Tolima. Los demás cafés sin tostar- sin descafeinar.Vietnam,58
Tolima. Los demás extractos- esencias y concentrados de café,16221
Tolima. Los demás extractos- esencias y concentrados de café.Alemania,737
Tolima. Los demás extractos- esencias y concentrados de café.Canadá,18
Tolima. Los demás extractos- esencias y concentrados de café.China,205
Tolima. Los demás extractos- esencias y concentrados de café.Corea,312
Tolima. Los demás extractos- esencias y concentrados de café.Ecuador,148
Tolima. Los demás extractos- esencias y concentrados de café.Estados Unidos,11196
Tolima. Los demás extractos- esencias y concentrados de café.Francia,14
Tolima. Los demás extractos- esencias y concentrados de café.Japón,3078
Tolima. Los demás extractos- esencias y concentrados de café.Malasia,224
Tolima. Los demás extractos- esencias y concentrados de café.México,115
Tolima. Los demás extractos- esencias y concentrados de café.Perú,160
Tolima. Los demás extractos- esencias y concentrados de café.Reino Unido,14
Tolima. Preparaciones a base de extractos- esencias o concentrados o a base de café,476
Tolima. Preparaciones a base de extractos- esencias o concentrados o a base de café.Alemania,35
Tolima. Preparaciones a base de extractos- esencias o concentrados o a base de café.Antillas Holandesas,1
Tolima. Preparaciones a base de extractos- esencias o concentrados o a base de café.Australia,0
Tolima. Preparaciones a base de extractos- esencias o concentrados o a base de café.Dinamarca,0
Tolima. Preparaciones a base de extractos- esencias o concentrados o a base de café.Estados Unidos,351
Tolima. Preparaciones a base de extractos- esencias o concentrados o a base de café.Japón,3
Tolima. Preparaciones a base de extractos- esencias o concentrados o a base de café.Malasia,0
Tolima. Preparaciones a base de extractos- esencias o concentrados o a base de café.Suiza,85
Valle del Cauca,240905
Valle del Cauca. Café sin tostar- descafeinado,317
Valle del Cauca. Café sin tostar- descafeinado.Australia,29
Valle del Cauca. Café sin tostar- descafeinado.Corea,2
Valle del Cauca. Café sin tostar- descafeinado.Emiratos Árabes Unidos,1
Valle del Cauca. Café sin tostar- descafeinado.España,3
Valle del Cauca. Café sin tostar- descafeinado.Estados Unidos,262
Valle del Cauca. Café sin tostar- descafeinado.Noruega,20
Valle del Cauca. Café sin tostar- sin descafeinar- para la siembra,731
Valle del Cauca. Café sin tostar- sin descafeinar- para la siembra.Bélgica,87
Valle del Cauca. Café sin tostar- sin descafeinar- para la siembra.Canadá,58
Valle del Cauca. Café sin tostar- sin descafeinar- para la siembra.Estados Unidos,485
Valle del Cauca. Café sin tostar- sin descafeinar- para la siembra.Japón,98
Valle del Cauca. Café sin tostar- sin descafeinar- para la siembra.Noruega,3
Valle del Cauca. Café sin tostar- sin descafeinar- para la siembra.República Checa,0
Valle del Cauca. Café sin tostar- sin descafeinar- para la siembra.Taiwán- Provincia de China,1
Valle del Cauca. Café soluble liofilizado- con granulometría de 20 - 300 mm,1586
Valle del Cauca. Café soluble liofilizado- con granulometría de 20 - 300 mm.Aruba,0
Valle del Cauca. Café soluble liofilizado- con granulometría de 20 - 300 mm.Bolivia,35
Valle del Cauca. Café soluble liofilizado- con granulometría de 20 - 300 mm.Chile,42
Valle del Cauca. Café soluble liofilizado- con granulometría de 20 - 300 mm.Ecuador,15
Valle del Cauca. Café soluble liofilizado- con granulometría de 20 - 300 mm.Hong Kong,0
Valle del Cauca. Café soluble liofilizado- con granulometría de 20 - 300 mm.Japón,8
Valle del Cauca. Café soluble liofilizado- con granulometría de 20 - 300 mm.Perú,1486
Valle del Cauca. Café tostado- descafeinado,5
Valle del Cauca. Café tostado- descafeinado.Bolivia,0
Valle del Cauca. Café tostado- descafeinado.Chile,1
Valle del Cauca. Café tostado- descafeinado.España,3
Valle del Cauca. Café tostado- descafeinado.Estados Unidos,1
Valle del Cauca. Café tostado- sin descafeinar- en grano,86
Valle del Cauca. Café tostado- sin descafeinar- en grano.Alemania,1
Valle del Cauca. Café tostado- sin descafeinar- en grano.Arabia Saudita,0
Valle del Cauca. Café tostado- sin descafeinar- en grano.Australia,0
Valle del Cauca. Café tostado- sin descafeinar- en grano.Bolivia,1
Valle del Cauca. Café tostado- sin descafeinar- en grano.Canadá,0
Valle del Cauca. Café tostado- sin descafeinar- en grano.Chile,18
Valle del Cauca. Café tostado- sin descafeinar- en grano.China,2
Valle del Cauca. Café tostado- sin descafeinar- en grano.Corea,0
Valle del Cauca. Café tostado- sin descafeinar- en grano.España,18
Valle del Cauca. Café tostado- sin descafeinar- en grano.Estados Unidos,7
Valle del Cauca. Café tostado- sin descafeinar- en grano.México,5
Valle del Cauca. Café tostado- sin descafeinar- en grano.Noruega,1
Valle del Cauca. Café tostado- sin descafeinar- en grano.Polonia,31
Valle del Cauca. Café tostado- sin descafeinar- en grano.Reino Unido,0
Valle del Cauca. Café tostado- sin descafeinar- en grano.República Checa,0
Valle del Cauca. Café tostado- sin descafeinar- en grano.Rusia- Federación de,1
Valle del Cauca. Café tostado- sin descafeinar- en grano.ZFP Bogotá,1
Valle del Cauca. Café tostado- sin descafeinar- molido,130
Valle del Cauca. Café tostado- sin descafeinar- molido.Alemania,0
Valle del Cauca. Café tostado- sin descafeinar- molido.Bolivia,1
Valle del Cauca. Café tostado- sin descafeinar- molido.Chile,51
Valle del Cauca. Café tostado- sin descafeinar- molido.China,2
Valle del Cauca. Café tostado- sin descafeinar- molido.España,3
Valle del Cauca. Café tostado- sin descafeinar- molido.Estados Unidos,21
Valle del Cauca. Café tostado- sin descafeinar- molido.Filipinas,0
Valle del Cauca. Café tostado- sin descafeinar- molido.Irak,0
Valle del Cauca. Café tostado- sin descafeinar- molido.México,5
Valle del Cauca. Café tostado- sin descafeinar- molido.Noruega,1
Valle del Cauca. Café tostado- sin descafeinar- molido.Países Bajos,0
Valle del Cauca. Café tostado- sin descafeinar- molido.Panamá,17
Valle del Cauca. Café tostado- sin descafeinar- molido.Polonia,27
Valle del Cauca. Café tostado- sin descafeinar- molido.Reino Unido,0
Valle del Cauca. Café tostado- sin descafeinar- molido.Rusia- Federación de,1
Valle del Cauca. Café tostado- sin descafeinar- molido.Suecia,0
Valle del Cauca. Café tostado- sin descafeinar- molido.Venezuela,1
Valle del Cauca. Café tostado- sin descafeinar- molido.ZFP Bogotá,1
"Valle del Cauca. Cáscara y cascarilla de café, sucedáneos del café que contengan café en cualquier proporción",16
"Valle del Cauca. Cáscara y cascarilla de café, sucedáneos del café que contengan café en cualquier proporción.Australia",0
"Valle del Cauca. Cáscara y cascarilla de café, sucedáneos del café que contengan café en cualquier proporción.Emiratos Árabes Unidos",0
"Valle del Cauca. Cáscara y cascarilla de café, sucedáneos del café que contengan café en cualquier proporción.Estados Unidos",16
Valle del Cauca. Extractos- esencias y concentrados de café,1513
Valle del Cauca. Extractos- esencias y concentrados de café.Antillas Holandesas,33
Valle del Cauca. Extractos- esencias y concentrados de café.Aruba,22
Valle del Cauca. Extractos- esencias y concentrados de café.Bolivia,4
Valle del Cauca. Extractos- esencias y concentrados de café.Ecuador,589
Valle del Cauca. Extractos- esencias y concentrados de café.Estados Unidos,5
Valle del Cauca. Extractos- esencias y concentrados de café.Francia,200
Valle del Cauca. Extractos- esencias y concentrados de café.Japón,15
Valle del Cauca. Extractos- esencias y concentrados de café.Perú,355
Valle del Cauca. Extractos- esencias y concentrados de café.Puerto Rico,47
Valle del Cauca. Extractos- esencias y concentrados de café.República Dominicana,7
Valle del Cauca. Extractos- esencias y concentrados de café.Rusia- Federación de,3
Valle del Cauca. Extractos- esencias y concentrados de café.Suiza,1
Valle del Cauca. Extractos- esencias y concentrados de café.Trinidad y Tobago,27
Valle del Cauca. Extractos- esencias y concentrados de café.Venezuela,208
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar,223827
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Alemania,23057
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Arabia Saudita,116
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Argentina,21
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Australia,6107
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Austria,105
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Bahrein,1
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Bélgica,12042
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Bulgaria,20
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Canadá,16956
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Chile,326
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.China,626
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Corea,17794
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Dinamarca,1130
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Egipto,19
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Emiratos Árabes Unidos,17
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Eslovenia,40
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.España,2702
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Estados Unidos,52169
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Estonia,154
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Finlandia,10235
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Francia,4103
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Grecia,273
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Hong Kong,363
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Indonesia,19
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Irlanda,154
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Islandia,43
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Israel,584
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Italia,2918
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Jamaica,19
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Japón,40167
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Jordania,38
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Letonia,96
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Líbano,38
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Malasia,3515
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Marruecos,58
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.México,1502
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Noruega,2229
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Nueva Zelandia,2475
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Oman,18
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Países Bajos,2971
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Polonia,173
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Portugal,153
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Qatar,2
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Reino Unido,12492
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.República Checa,168
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.República Dominicana,385
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Rumania,58
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Rusia- Federación de,390
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Singapur,251
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Siria- República Árabe,98
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Sudáfrica,354
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Suecia,3267
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Suiza,123
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Taiwán- Provincia de China,633
Valle del Cauca. Los demás cafés sin tostar- sin descafeinar.Turquía,58
Valle del Cauca. Los demás extractos- esencias y concentrados de café,11706
Valle del Cauca. Los demás extractos- esencias y concentrados de café.Antillas Holandesas,223
Valle del Cauca. Los demás extractos- esencias y concentrados de café.Aruba,241
Valle del Cauca. Los demás extractos- esencias y concentrados de café.Bolivia,127
Valle del Cauca. Los demás extractos- esencias y concentrados de café.Canadá,109
Valle del Cauca. Los demás extractos- esencias y concentrados de café.Chile,1085
Valle del Cauca. Los demás extractos- esencias y concentrados de café.China,0
Valle del Cauca. Los demás extractos- esencias y concentrados de café.Curazao,94
Valle del Cauca. Los demás extractos- esencias y concentrados de café.Ecuador,1396
Valle del Cauca. Los demás extractos- esencias y concentrados de café.España,16
Valle del Cauca. Los demás extractos- esencias y concentrados de café.Estados Unidos,651
Valle del Cauca. Los demás extractos- esencias y concentrados de café.Francia,975
Valle del Cauca. Los demás extractos- esencias y concentrados de café.Países Bajos,8
Valle del Cauca. Los demás extractos- esencias y concentrados de café.Perú,4758
Valle del Cauca. Los demás extractos- esencias y concentrados de café.Puerto Rico,272
Valle del Cauca. Los demás extractos- esencias y concentrados de café.República Dominicana,92
Valle del Cauca. Los demás extractos- esencias y concentrados de café.Surinam,9
Valle del Cauca. Los demás extractos- esencias y concentrados de café.Venezuela,1649
Valle del Cauca. Preparaciones a base de extractos- esencias o concentrados o a base de café,986
Valle del Cauca. Preparaciones a base de extractos- esencias o concentrados o a base de café.Argentina,2
Valle del Cauca. Preparaciones a base de extractos- esencias o concentrados o a base de café.Brasil,1
Valle del Cauca. Preparaciones a base de extractos- esencias o concentrados o a base de café.Chile,126
Valle del Cauca. Preparaciones a base de extractos- esencias o concentrados o a base de café.Ecuador,225
Valle del Cauca. Preparaciones a base de extractos- esencias o concentrados o a base de café.España,1
Valle del Cauca. Preparaciones a base de extractos- esencias o concentrados o a base de café.Estados Unidos,1
Valle del Cauca. Preparaciones a base de extractos- esencias o concentrados o a base de café.México,10
Valle del Cauca. Preparaciones a base de extractos- esencias o concentrados o a base de café.República Dominicana,1
Valle del Cauca. Preparaciones a base de extractos- esencias o concentrados o a base de café.Venezuela,619
